"SystemTime","IpAddress","Neighbor","meanLinkQuality"
1466425104,"10.0.0.1","10.0.0.2",0.9095
1466425105,"10.0.0.4","10.0.0.3",0.86525
1466425105,"10.0.0.6","10.0.0.3",0.85425
1466425105,"10.0.0.4","10.0.0.5",0.887333333333333
1466425105,"10.0.0.6","10.0.0.5",0.89
1466425106,"10.0.0.2","10.0.0.3",0.869
1466425106,"10.0.0.2","10.0.0.1",0.776
1466425108,"10.0.0.5","10.0.0.3",0.8645
1466425108,"10.0.0.5","10.0.0.6",0.586
1466425108,"10.0.0.5","10.0.0.4",0.943
1466425109,"10.0.0.3","10.0.0.2",0.831
1466425109,"10.0.0.3","10.0.0.5",0.887333333333333
1466425109,"10.0.0.3","10.0.0.6",0.6015
1466425109,"10.0.0.3","10.0.0.4",0.9155
1466425135,"10.0.0.3","10.0.0.2",0.784
1466425135,"10.0.0.3","10.0.0.5",0.959
1466425135,"10.0.0.3","10.0.0.6",0.448
1466425135,"10.0.0.3","10.0.0.4",0.6785
1466425136,"10.0.0.1","10.0.0.2",0.8135
1466425136,"10.0.0.4","10.0.0.3",0.764
1466425136,"10.0.0.6","10.0.0.3",0.769
1466425136,"10.0.0.4","10.0.0.5",0.926333333333333
1466425136,"10.0.0.6","10.0.0.5",0.926333333333333
1466425136,"10.0.0.4","10.0.0.6",0.4915
1466425137,"10.0.0.2","10.0.0.3",0.73925
1466425137,"10.0.0.2","10.0.0.1",0.721
1466425139,"10.0.0.5","10.0.0.3",0.764
1466425139,"10.0.0.5","10.0.0.6",0.4915
1466425139,"10.0.0.5","10.0.0.4",0.6175
1466425165,"10.0.0.5","10.0.0.3",0.824
1466425165,"10.0.0.5","10.0.0.6",0.5405
1466425165,"10.0.0.5","10.0.0.4",0.809
1466425166,"10.0.0.3","10.0.0.2",0.7625
1466425166,"10.0.0.3","10.0.0.5",0.887
1466425166,"10.0.0.3","10.0.0.6",0.6285
1466425166,"10.0.0.3","10.0.0.4",0.837
1466425167,"10.0.0.1","10.0.0.2",0.7625
1466425167,"10.0.0.4","10.0.0.3",0.8585
1466425167,"10.0.0.6","10.0.0.3",0.84475
1466425167,"10.0.0.4","10.0.0.5",0.886
1466425167,"10.0.0.6","10.0.0.5",0.919666666666667
1466425168,"10.0.0.2","10.0.0.3",0.84475
1466425168,"10.0.0.2","10.0.0.1",0.944
1466425196,"10.0.0.5","10.0.0.3",0.71625
1466425196,"10.0.0.5","10.0.0.6",0.7485
1466425196,"10.0.0.5","10.0.0.4",0.7465
1466425197,"10.0.0.3","10.0.0.2",0.7765
1466425197,"10.0.0.3","10.0.0.5",0.87
1466425197,"10.0.0.3","10.0.0.6",0.7035
1466425197,"10.0.0.3","10.0.0.4",0.8035
1466425198,"10.0.0.1","10.0.0.2",0.7765
1466425198,"10.0.0.6","10.0.0.3",0.71625
1466425198,"10.0.0.6","10.0.0.5",0.827333333333333
1466425199,"10.0.0.2","10.0.0.3",0.78
1466425199,"10.0.0.4","10.0.0.3",0.71825
1466425199,"10.0.0.2","10.0.0.1",0.937
1466425199,"10.0.0.4","10.0.0.5",0.872666666666667
1466425225,"10.0.0.2","10.0.0.3",0.7345
1466425225,"10.0.0.2","10.0.0.1",0.788
1466425225,"10.0.0.2","10.0.0.5",0.844
1466425227,"10.0.0.5","10.0.0.3",0.75625
1466425227,"10.0.0.5","10.0.0.6",0.6795
1466425227,"10.0.0.5","10.0.0.4",0.67
1466425228,"10.0.0.3","10.0.0.2",0.735
1466425228,"10.0.0.3","10.0.0.5",0.884666666666667
1466425228,"10.0.0.3","10.0.0.6",0.6795
1466425228,"10.0.0.3","10.0.0.4",0.7035
1466425229,"10.0.0.1","10.0.0.2",0.7485
1466425229,"10.0.0.6","10.0.0.3",0.8385
1466425229,"10.0.0.6","10.0.0.5",0.861
1466425230,"10.0.0.4","10.0.0.3",0.721
1466425230,"10.0.0.4","10.0.0.5",0.841333333333333
1466425255,"10.0.0.1","10.0.0.2",0.888
1466425255,"10.0.0.4","10.0.0.3",0.8055
1466425255,"10.0.0.6","10.0.0.3",0.82475
1466425255,"10.0.0.4","10.0.0.5",0.900333333333333
1466425255,"10.0.0.6","10.0.0.5",0.901666666666667
1466425256,"10.0.0.2","10.0.0.3",0.7915
1466425256,"10.0.0.2","10.0.0.1",0.944
1466425256,"10.0.0.2","10.0.0.5",0.900333333333333
1466425258,"10.0.0.5","10.0.0.3",0.88675
1466425258,"10.0.0.5","10.0.0.6",0.623
1466425258,"10.0.0.5","10.0.0.4",0.7875
1466425259,"10.0.0.3","10.0.0.2",0.939
1466425259,"10.0.0.3","10.0.0.5",0.906666666666667
1466425259,"10.0.0.3","10.0.0.6",0.621
1466425259,"10.0.0.3","10.0.0.4",0.764
1466425285,"10.0.0.3","10.0.0.2",0.841
1466425285,"10.0.0.3","10.0.0.5",0.961333333333333
1466425285,"10.0.0.3","10.0.0.6",0.776
1466425285,"10.0.0.3","10.0.0.4",0.737
1466425286,"10.0.0.1","10.0.0.2",0.9155
1466425286,"10.0.0.4","10.0.0.3",0.8855
1466425286,"10.0.0.6","10.0.0.3",0.866
1466425286,"10.0.0.4","10.0.0.5",0.961333333333333
1466425286,"10.0.0.6","10.0.0.5",0.913333333333333
1466425286,"10.0.0.4","10.0.0.6",0.776
1466425287,"10.0.0.2","10.0.0.3",0.8855
1466425287,"10.0.0.2","10.0.0.1",1
1466425289,"10.0.0.5","10.0.0.3",0.8525
1466425289,"10.0.0.5","10.0.0.6",0.8035
1466425289,"10.0.0.5","10.0.0.4",0.7465
1466425316,"10.0.0.3","10.0.0.2",0.9685
1466425316,"10.0.0.3","10.0.0.5",0.959333333333333
1466425316,"10.0.0.3","10.0.0.6",0.9155
1466425316,"10.0.0.3","10.0.0.4",0.8525
1466425317,"10.0.0.1","10.0.0.2",0.9385
1466425317,"10.0.0.4","10.0.0.3",0.7465
1466425317,"10.0.0.6","10.0.0.3",0.7425
1466425317,"10.0.0.4","10.0.0.5",0.959333333333333
1466425317,"10.0.0.6","10.0.0.5",0.959333333333333
1466425318,"10.0.0.2","10.0.0.3",0.74625
1466425318,"10.0.0.2","10.0.0.1",0.886
1466425346,"10.0.0.5","10.0.0.3",0.76525
1466425346,"10.0.0.5","10.0.0.6",0.774
1466425346,"10.0.0.5","10.0.0.4",0.809
1466425347,"10.0.0.3","10.0.0.2",0.729
1466425347,"10.0.0.3","10.0.0.5",0.890666666666667
1466425347,"10.0.0.3","10.0.0.6",0.7565
1466425347,"10.0.0.3","10.0.0.4",0.809
1466425348,"10.0.0.1","10.0.0.2",0.719
1466425348,"10.0.0.4","10.0.0.3",0.76525
1466425348,"10.0.0.6","10.0.0.3",0.76525
1466425348,"10.0.0.4","10.0.0.5",0.867333333333333
1466425348,"10.0.0.6","10.0.0.5",0.867333333333333
1466425348,"10.0.0.4","10.0.0.6",0.774
1466425349,"10.0.0.2","10.0.0.3",0.732
1466425349,"10.0.0.2","10.0.0.1",0.894
1466425375,"10.0.0.2","10.0.0.3",0.9205
1466425375,"10.0.0.2","10.0.0.1",1
1466425377,"10.0.0.5","10.0.0.3",0.9205
1466425377,"10.0.0.5","10.0.0.6",0.8605
1466425377,"10.0.0.5","10.0.0.4",1
1466425378,"10.0.0.3","10.0.0.2",0.866
1466425378,"10.0.0.3","10.0.0.5",0.98
1466425378,"10.0.0.3","10.0.0.6",0.831
1466425378,"10.0.0.3","10.0.0.4",1
1466425379,"10.0.0.1","10.0.0.2",0.9195
1466425379,"10.0.0.4","10.0.0.3",0.9205
1466425379,"10.0.0.6","10.0.0.3",0.899
1466425379,"10.0.0.4","10.0.0.5",0.98
1466425379,"10.0.0.6","10.0.0.5",0.962
1466425405,"10.0.0.4","10.0.0.3",0.83975
1466425405,"10.0.0.6","10.0.0.3",0.81925
1466425405,"10.0.0.4","10.0.0.5",0.944666666666667
1466425405,"10.0.0.6","10.0.0.5",0.944666666666667
1466425406,"10.0.0.2","10.0.0.3",0.842
1466425406,"10.0.0.2","10.0.0.1",1
1466425408,"10.0.0.5","10.0.0.3",0.794
1466425408,"10.0.0.5","10.0.0.6",0.823
1466425408,"10.0.0.5","10.0.0.4",0.89
1466425409,"10.0.0.3","10.0.0.2",0.813
1466425409,"10.0.0.3","10.0.0.5",0.946
1466425409,"10.0.0.3","10.0.0.6",0.888
1466425409,"10.0.0.3","10.0.0.4",0.886
1466425435,"10.0.0.3","10.0.0.2",0.7975
1466425435,"10.0.0.3","10.0.0.5",1
1466425435,"10.0.0.3","10.0.0.6",0.943
1466425435,"10.0.0.3","10.0.0.4",0.947
1466425436,"10.0.0.1","10.0.0.2",0.8505
1466425436,"10.0.0.4","10.0.0.3",0.733
1466425436,"10.0.0.6","10.0.0.3",0.733
1466425436,"10.0.0.4","10.0.0.5",1
1466425436,"10.0.0.6","10.0.0.5",1
1466425436,"10.0.0.4","10.0.0.6",0.943
1466425437,"10.0.0.2","10.0.0.3",0.73775
1466425437,"10.0.0.2","10.0.0.1",0.944
1466425439,"10.0.0.5","10.0.0.3",0.74375
1466425439,"10.0.0.5","10.0.0.6",0.943
1466425439,"10.0.0.5","10.0.0.4",0.947
1466425466,"10.0.0.3","10.0.0.2",0.9095
1466425466,"10.0.0.3","10.0.0.5",1
1466425466,"10.0.0.3","10.0.0.6",0.831
1466425466,"10.0.0.3","10.0.0.4",0.943
1466425467,"10.0.0.1","10.0.0.2",0.8485
1466425467,"10.0.0.4","10.0.0.3",0.86525
1466425467,"10.0.0.6","10.0.0.3",0.86525
1466425467,"10.0.0.4","10.0.0.5",1
1466425467,"10.0.0.6","10.0.0.5",1
1466425468,"10.0.0.2","10.0.0.3",0.8905
1466425468,"10.0.0.2","10.0.0.1",1
1466425470,"10.0.0.5","10.0.0.3",0.88025
1466425470,"10.0.0.5","10.0.0.6",0.831
1466425470,"10.0.0.5","10.0.0.4",0.943
1466425496,"10.0.0.5","10.0.0.3",0.86025
1466425496,"10.0.0.5","10.0.0.6",0.9195
1466425496,"10.0.0.5","10.0.0.4",1
1466425497,"10.0.0.3","10.0.0.2",0.8805
1466425497,"10.0.0.3","10.0.0.5",0.962
1466425497,"10.0.0.3","10.0.0.6",0.97
1466425497,"10.0.0.3","10.0.0.4",1
1466425498,"10.0.0.1","10.0.0.2",0.8805
1466425498,"10.0.0.4","10.0.0.3",0.86025
1466425498,"10.0.0.6","10.0.0.3",0.86025
1466425498,"10.0.0.4","10.0.0.5",0.962
1466425498,"10.0.0.6","10.0.0.5",0.962
1466425499,"10.0.0.2","10.0.0.3",0.86025
1466425499,"10.0.0.2","10.0.0.1",1
1466425527,"10.0.0.5","10.0.0.3",0.91125
1466425527,"10.0.0.5","10.0.0.6",0.947
1466425527,"10.0.0.5","10.0.0.4",0.917
1466425528,"10.0.0.3","10.0.0.2",0.947
1466425528,"10.0.0.3","10.0.0.5",1
1466425528,"10.0.0.3","10.0.0.6",0.947
1466425528,"10.0.0.3","10.0.0.4",0.917
1466425529,"10.0.0.1","10.0.0.2",0.947
1466425529,"10.0.0.4","10.0.0.3",0.91125
1466425529,"10.0.0.6","10.0.0.3",0.91125
1466425529,"10.0.0.4","10.0.0.5",1
1466425529,"10.0.0.6","10.0.0.5",0.962
1466425555,"10.0.0.4","10.0.0.3",0.9005
1466425555,"10.0.0.6","10.0.0.3",0.85925
1466425555,"10.0.0.4","10.0.0.5",1
1466425555,"10.0.0.6","10.0.0.5",1
1466425556,"10.0.0.2","10.0.0.3",0.9005
1466425556,"10.0.0.2","10.0.0.1",1
1466425558,"10.0.0.5","10.0.0.3",0.889
1466425558,"10.0.0.5","10.0.0.6",0.894
1466425558,"10.0.0.5","10.0.0.4",1
1466425559,"10.0.0.3","10.0.0.2",1
1466425559,"10.0.0.3","10.0.0.5",1
1466425559,"10.0.0.3","10.0.0.6",0.894
1466425559,"10.0.0.3","10.0.0.4",1
1466425585,"10.0.0.3","10.0.0.2",1
1466425585,"10.0.0.3","10.0.0.5",0.831
1466425585,"10.0.0.3","10.0.0.6",0.5955
1466425585,"10.0.0.3","10.0.0.4",0.5795
1466425586,"10.0.0.1","10.0.0.2",1
1466425586,"10.0.0.4","10.0.0.3",0.62775
1466425586,"10.0.0.6","10.0.0.3",0.6375
1466425586,"10.0.0.4","10.0.0.5",0.854333333333333
1466425586,"10.0.0.6","10.0.0.5",0.872666666666667
1466425587,"10.0.0.2","10.0.0.3",0.62775
1466425587,"10.0.0.2","10.0.0.1",0.831
1466425589,"10.0.0.5","10.0.0.3",0.64725
1466425589,"10.0.0.5","10.0.0.6",0.5875
1466425589,"10.0.0.5","10.0.0.4",0.6075
1466425616,"10.0.0.3","10.0.0.2",0.898
1466425616,"10.0.0.3","10.0.0.5",0.782666666666667
1466425616,"10.0.0.3","10.0.0.6",0.48
1466425616,"10.0.0.3","10.0.0.4",0.7565
1466425617,"10.0.0.1","10.0.0.2",0.9685
1466425617,"10.0.0.4","10.0.0.3",0.7905
1466425617,"10.0.0.4","10.0.0.5",0.782666666666667
1466425618,"10.0.0.2","10.0.0.3",0.7905
1466425618,"10.0.0.6","10.0.0.3",0.7905
1466425618,"10.0.0.2","10.0.0.1",1
1466425618,"10.0.0.6","10.0.0.5",0.782666666666667
1466425620,"10.0.0.5","10.0.0.3",0.7905
1466425620,"10.0.0.5","10.0.0.6",0.48
1466425620,"10.0.0.5","10.0.0.4",0.7565
1466425646,"10.0.0.5","10.0.0.3",0.77625
1466425646,"10.0.0.5","10.0.0.6",0.5585
1466425646,"10.0.0.5","10.0.0.4",0.591
1466425647,"10.0.0.3","10.0.0.2",0.841
1466425647,"10.0.0.3","10.0.0.5",0.871666666666667
1466425647,"10.0.0.3","10.0.0.6",0.5585
1466425647,"10.0.0.3","10.0.0.4",0.6115
1466425648,"10.0.0.1","10.0.0.2",0.841
1466425648,"10.0.0.4","10.0.0.3",0.782
1466425648,"10.0.0.4","10.0.0.5",0.871666666666667
1466425649,"10.0.0.2","10.0.0.3",0.788
1466425649,"10.0.0.6","10.0.0.3",0.72025
1466425649,"10.0.0.2","10.0.0.1",1
1466425649,"10.0.0.6","10.0.0.5",0.847333333333333
