"SystemTime","NodeIp","IpNeighbor","linkQuality"
1466420184,"10.0.0.4","10.0.0.5",0.662
1466420185,"10.0.0.6","10.0.0.5",0.847
1466420185,"10.0.0.6","10.0.0.5",0.662
1466420185,"10.0.0.6","10.0.0.5",1
1466420186,"10.0.0.5","10.0.0.3",0.525
1466420186,"10.0.0.5","10.0.0.3",0.886
1466420186,"10.0.0.5","10.0.0.3",1
1466420186,"10.0.0.5","10.0.0.4",0.776
1466420186,"10.0.0.5","10.0.0.4",0.776
1466420186,"10.0.0.5","10.0.0.6",0.819
1466420187,"10.0.0.1","10.0.0.2",0.831
1466420187,"10.0.0.1","10.0.0.2",1
1466420188,"10.0.0.3","10.0.0.2",1
1466420188,"10.0.0.3","10.0.0.2",0.732
1466420188,"10.0.0.3","10.0.0.4",0.776
1466420188,"10.0.0.3","10.0.0.4",0.819
1466420188,"10.0.0.3","10.0.0.5",1
1466420188,"10.0.0.3","10.0.0.5",0.847
1466420188,"10.0.0.3","10.0.0.5",0.682
1466420213,"10.0.0.1","10.0.0.2",0.831
1466420213,"10.0.0.1","10.0.0.2",1
1466420213,"10.0.0.3","10.0.0.2",1
1466420213,"10.0.0.3","10.0.0.2",0.878
1466420213,"10.0.0.3","10.0.0.4",0.497
1466420213,"10.0.0.3","10.0.0.4",0.831
1466420213,"10.0.0.3","10.0.0.5",0.549
1466420213,"10.0.0.3","10.0.0.5",0.894
1466420213,"10.0.0.3","10.0.0.5",0.847
1466420213,"10.0.0.3","10.0.0.6",0.812
1466420214,"10.0.0.2","10.0.0.1",1
1466420214,"10.0.0.2","10.0.0.3",0.894
1466420214,"10.0.0.2","10.0.0.3",0.897
1466420214,"10.0.0.2","10.0.0.3",0.45
1466420214,"10.0.0.2","10.0.0.5",0.847
1466420214,"10.0.0.2","10.0.0.5",0.553
1466420214,"10.0.0.2","10.0.0.5",0.894
1466420215,"10.0.0.4","10.0.0.3",0.944
1466420215,"10.0.0.4","10.0.0.3",0.553
1466420215,"10.0.0.4","10.0.0.3",0.94
1466420215,"10.0.0.4","10.0.0.5",0.847
1466420215,"10.0.0.4","10.0.0.5",0.894
1466420215,"10.0.0.4","10.0.0.5",0.553
1466420216,"10.0.0.6","10.0.0.5",0.894
1466420216,"10.0.0.6","10.0.0.5",0.894
1466420216,"10.0.0.6","10.0.0.5",0.553
1466420217,"10.0.0.5","10.0.0.2",1
1466420217,"10.0.0.5","10.0.0.2",0.831
1466420217,"10.0.0.5","10.0.0.3",0.553
1466420217,"10.0.0.5","10.0.0.3",0.944
1466420217,"10.0.0.5","10.0.0.3",0.94
1466420217,"10.0.0.5","10.0.0.4",0.831
